24/04/08,17:48:43,T-Mobile CZ,30.99,LTE,Online,230-01,0x6050,155261709,47,EUTRAN-BAND20,6200,3,3,-110,-801,-545,11,49.23209772637649,,16.57201279087538,,,,276.0,,
24/04/08,17:48:46,T-Mobile CZ,30.99,LTE,Online,230-01,0x6050,155261709,47,EUTRAN-BAND20,6200,3,3,-104,-832,-558,8,49.232104097603546,,16.572029211027456,,,,275.95,,
24/04/08,17:48:49,T-Mobile CZ,30.99,LTE,Online,230-01,0x6050,155261709,47,EUTRAN-BAND20,6200,3,3,-99,-786,-525,18,49.232110468830605,,16.572045631179535,,,,275.9,,
24/04/08,17:48:52,T-Mobile CZ,28.99,LTE,Online,230-01,0x6050,155261709,47,EUTRAN-BAND20,6200,3,3,-104,-857,-611,15,49.232116840057664,,16.57206205133161,,,,275.85,,
24/04/08,17:48:55,T-Mobile CZ,26.99,LTE,Online,230-01,0x6050,155261709,47,EUTRAN-BAND20,6200,3,3,-115,-830,-551,9,49.23212321128472,,16.57207847148369,,,,275.8,,
24/04/08,17:48:58,T-Mobile CZ,28.99,LTE,Online,230-01,0x6050,155261709,47,EUTRAN-BAND20,6200,3,3,-122,-830,-530,11,49.23212958251178,,16.572094891635764,,,,275.75,,
24/04/08,17:49:01,T-Mobile CZ,31.99,LTE,Online,230-01,0x6050,155261709,47,EUTRAN-BAND20,6200,3,3,-126,-826,-529,13,49.23213595373884,,16.572111311787843,,,,275.7,,
24/04/08,17:49:04,T-Mobile CZ,30.99,LTE,Online,230-01,0x6050,155261709,47,EUTRAN-BAND20,6200,3,3,-138,-862,-560,9,49.2321423249659,,16.57212773193992,,,,275.65,,
24/04/08,17:49:07,T-Mobile CZ,29.99,LTE,Online,230-01,0x6050,155261709,47,EUTRAN-BAND20,6200,3,3,-124,-848,-571,11,49.23214869619296,,16.572144152091997,,,,275.6,,
24/04/08,17:49:10,T-Mobile CZ,28.99,LTE,Online,230-01,0x6050,155261709,47,EUTRAN-BAND20,6200,3,3,-122,-863,-573,12,49.23215506742002,,16.572160572244073,,,,275.55,,
24/04/08,17:49:13,T-Mobile CZ,27.99,LTE,Online,230-01,0x6050,155261709,47,EUTRAN-BAND20,6200,3,3,-114,-897,-609,14,49.232161438647076,,16.57217699239615,,,,275.5,,
24/04/08,17:49:16,T-Mobile CZ,28.99,LTE,Online,230-01,0x6050,155261709,47,EUTRAN-BAND20,6200,3,3,-103,-860,-587,14,49.232167809874134,,16.572193412548227,,,,275.45,,
24/04/08,17:49:19,T-Mobile CZ,24.99,LTE,Online,230-01,0x6050,155261709,47,EUTRAN-BAND20,6200,3,3,-112,-875,-608,6,49.23217418110119,,16.572209832700302,,,,275.4,,
