24/04/04,11:52:01,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-820,-110.0,,135,49.2236198,,16.58252085,,,,267.2,,
24/04/04,11:52:07,T-Mobile CZ,30.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-970,-130.0,,75,49.2233934,,16.58243755,,,,267.6,,
24/04/04,11:53:14,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-810,-110.0,,215,49.223167,,16.58235425,,,,268.0,,
24/04/04,13:02:24,T-Mobile CZ,27.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-880,-110.0,,200,49.22232353643961,,16.584582169913443,,,,258.37112887112886,,
24/04/04,13:03:02,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-780,-110.0,,290,49.22215911131335,,16.584704593999135,,,,258.37112887112886,,
24/04/04,13:03:14,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-800,-110.0,,255,49.22191247362395,,16.584888230127678,,,,258.37112887112886,,
24/04/04,13:03:20,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-820,-110.0,,240,49.221748048497695,,16.58501065421337,,,,258.37112887112886,,
24/04/04,13:03:58,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-750,-100.0,,300,49.22158362337143,,16.585133078299066,,,,258.37112887112886,,
24/04/04,13:04:04,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-760,-110.0,,260,49.22150454685118,,16.584943505233028,,,,258.37112887112886,,
24/04/04,13:04:10,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-800,-110.0,,250,49.22142547033093,,16.584753932166993,,,,258.37112887112886,,
24/04/04,13:04:15,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-790,-110.0,,245,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:04:21,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-740,-110.0,,255,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:04:27,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-740,-110.0,,275,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:04:33,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-680,-110.0,,305,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:05:11,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-770,-110.0,,255,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:05:17,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-327680,-327680.0,,-3274397,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:05:23,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-770,-110.0,,215,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:05:29,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-750,-110.0,,230,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:05:34,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-740,-110.0,,265,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:05:40,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-750,-110.0,,245,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:05:46,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-760,-110.0,,250,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:05:52,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-750,-110.0,,260,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:05:58,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-760,-110.0,,275,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:06:04,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-770,-110.0,,265,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:06:10,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-760,-110.0,,245,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:06:16,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-780,-110.0,,255,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:06:22,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-770,-110.0,,255,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:06:28,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-750,-110.0,,270,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:06:34,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-740,-110.0,,280,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:06:40,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-810,-110.0,,175,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:06:46,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-780,-110.0,,260,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:06:51,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-790,-110.0,,210,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:06:57,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-780,-110.0,,250,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:07:03,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-780,-110.0,,235,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:07:09,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-790,-110.0,,245,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:07:15,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-790,-110.0,,250,49.22134639381068,,16.584564359100955,,,,258.37112887112886,,
24/04/04,13:07:21,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-800,-110.0,,225,49.22119835854138,,16.584127945509422,,,,258.37112887112886,,
24/04/04,13:07:27,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-790,-110.0,,225,49.22090228800279,,16.58325511832636,,,,258.37112887112886,,
24/04/04,13:07:33,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-740,-110.0,,280,49.2206062174642,,16.582382291143297,,,,258.37112887112886,,
24/04/04,13:07:39,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-780,-110.0,,255,49.22031014692561,,16.581509463960234,,,,258.37112887112886,,
24/04/04,13:07:45,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-770,-110.0,,265,49.22001407638702,,16.58063663677717,,,,258.37112887112886,,
24/04/04,13:07:51,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-770,-110.0,,270,49.21971800584843,,16.57976380959411,,,,258.37112887112886,,
24/04/04,13:08:28,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-750,-110.0,,295,49.22020503011294,,16.579436580118436,,,,258.37112887112886,,
24/04/04,13:08:40,T-Mobile CZ,31.99,NR5G_NSA,Online,230-01,0x6050,155213067,234,NR5G_BAND78,631392,,,-840,-110.0,,210,49.22093556650971,,16.57894573590493,,,,258.37112887112886,,
24/04/04,13:09:20,T-Mobile CZ,28.99,NR5G_NSA,Online,230-01,0x6050,155213069,236,NR5G_BAND78,631392,,,-1000,-160.0,,35,49.22142262148148,,16.579099715875323,,,,263.09084665334666,,
