24/03/29,11:41:59,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-130,-921,-595,7,49.23209772637649,,16.57201279087538,,,,276.0,,
24/03/29,11:42:00,T-Mobile CZ,27.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-127,-922,-596,7,49.23209857819004,,16.57201472703944,,,,275.9966216216216,,
24/03/29,11:42:01,T-Mobile CZ,27.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-128,-934,-630,8,49.23209943000359,,16.572016663203502,,,,275.9932432432432,,
24/03/29,11:42:02,T-Mobile CZ,27.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-133,-932,-605,7,49.23210028181715,,16.572018599367567,,,,275.98986486486484,,
24/03/29,11:42:03,T-Mobile CZ,27.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-128,-933,-603,6,49.2321011336307,,16.572020535531628,,,,275.9864864864865,,
24/03/29,11:42:04,T-Mobile CZ,27.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-129,-937,-602,7,49.23210198544425,,16.57202247169569,,,,275.9831081081081,,
24/03/29,11:42:05,T-Mobile CZ,30.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-126,-934,-607,7,49.232102837257806,,16.57202440785975,,,,275.97972972972974,,
24/03/29,11:42:06,T-Mobile CZ,30.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-127,-939,-605,7,49.23210368907136,,16.572026344023815,,,,275.97635135135135,,
24/03/29,11:42:07,T-Mobile CZ,26.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-112,-940,-631,8,49.23210454088491,,16.572028280187876,,,,275.97297297297297,,
24/03/29,11:42:08,T-Mobile CZ,26.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-101,-923,-542,9,49.232105392698465,,16.572030216351937,,,,275.9695945945946,,
24/03/29,11:42:09,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-102,-928,-631,9,49.23210624451202,,16.572032152515998,,,,275.9662162162162,,
24/03/29,11:42:10,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-102,-932,-601,8,49.23210709632557,,16.57203408868006,,,,275.9628378378378,,
24/03/29,11:42:11,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-98,-927,-624,10,49.232107948139124,,16.572036024844124,,,,275.9594594594595,,
24/03/29,11:42:12,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-103,-932,-608,7,49.23210879995268,,16.572037961008185,,,,275.9560810810811,,
24/03/29,11:42:13,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-103,-935,-618,8,49.23210965176623,,16.572039897172246,,,,275.9527027027027,,
24/03/29,11:42:14,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-105,-935,-627,8,49.23211050357978,,16.572041833336307,,,,275.9493243243243,,
24/03/29,11:42:15,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-107,-936,-625,6,49.232111355393336,,16.57204376950037,,,,275.94594594594594,,
24/03/29,11:42:16,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-103,-936,-628,8,49.23211220720689,,16.572045705664433,,,,275.94256756756755,,
24/03/29,11:42:17,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-106,-935,-611,7,49.23211305902045,,16.572047641828494,,,,275.93918918918916,,
24/03/29,11:42:18,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-105,-934,-634,7,49.232113910834,,16.572049577992555,,,,275.93581081081084,,
24/03/29,11:42:19,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-104,-929,-574,6,49.232114762647555,,16.572051514156616,,,,275.93243243243245,,
24/03/29,11:42:20,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-110,-939,-624,5,49.23211561446111,,16.57205345032068,,,,275.92905405405406,,
24/03/29,11:42:21,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-127,-937,-610,6,49.23211646627466,,16.57205538648474,,,,275.9256756756757,,
24/03/29,11:42:22,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-126,-928,-603,6,49.232117318088214,,16.572057322648803,,,,275.9222972972973,,
24/03/29,11:42:23,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-134,-931,-598,5,49.23211816990177,,16.572059258812864,,,,275.9189189189189,,
24/03/29,11:42:24,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-130,-925,-602,7,49.23211902171532,,16.572061194976925,,,,275.9155405405405,,
24/03/29,11:42:25,T-Mobile CZ,27.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-128,-931,-595,12,49.23211987352887,,16.57206313114099,,,,275.9121621621622,,
24/03/29,11:42:26,T-Mobile CZ,27.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-133,-924,-584,5,49.232120725342426,,16.57206506730505,,,,275.9087837837838,,
24/03/29,11:42:27,T-Mobile CZ,28.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-131,-919,-594,11,49.23212157715598,,16.57206700346911,,,,275.9054054054054,,
24/03/29,11:42:28,T-Mobile CZ,28.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-132,-922,-587,7,49.23212242896953,,16.572068939633173,,,,275.90202702702703,,
24/03/29,11:42:29,T-Mobile CZ,28.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-130,-920,-595,6,49.232123280783085,,16.572070875797237,,,,275.89864864864865,,
24/03/29,11:42:30,T-Mobile CZ,28.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-130,-925,-620,7,49.23212413259664,,16.5720728119613,,,,275.89527027027026,,
24/03/29,11:42:31,T-Mobile CZ,27.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-102,-920,-629,7,49.23212498441019,,16.57207474812536,,,,275.8918918918919,,
24/03/29,11:42:32,T-Mobile CZ,27.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-100,-933,-609,7,49.232125836223744,,16.57207668428942,,,,275.8885135135135,,
24/03/29,11:42:33,T-Mobile CZ,27.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-97,-942,-630,6,49.2321266880373,,16.572078620453482,,,,275.88513513513516,,
24/03/29,11:42:34,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-102,-937,-616,7,49.23212753985085,,16.572080556617546,,,,275.8817567567568,,
24/03/29,11:42:35,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-103,-941,-627,6,49.2321283916644,,16.572082492781607,,,,275.8783783783784,,
24/03/29,11:42:36,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-103,-935,-630,7,49.23212924347796,,16.57208442894567,,,,275.875,,
24/03/29,11:42:37,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-101,-938,-627,7,49.23213009529151,,16.57208636510973,,,,275.8716216216216,,
24/03/29,11:42:38,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-103,-924,-642,8,49.23213094710506,,16.572088301273794,,,,275.8682432432432,,
24/03/29,11:42:39,T-Mobile CZ,25.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-101,-919,-606,8,49.232131798918616,,16.572090237437855,,,,275.86486486486484,,
24/03/29,11:42:40,T-Mobile CZ,28.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-104,-931,-603,6,49.23213265073217,,16.572092173601916,,,,275.8614864864865,,
24/03/29,11:42:41,T-Mobile CZ,28.99,LTE,Online,230-01,0x6050,155261719,464,EUTRAN-BAND3,1579,5,5,-103,-919,-593,6,49.23213350254572,,16.572094109765978,,,,275.8581081081081,,
